AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,BORE_OIL_VOL
258.938,99.629,230.279,359
258.963,99.626,230.305,363
258.949,99.622,230.268,358
258.777,99.613,230.108,353
258.511,99.599,229.931,363
260.268,99.554,230.178,354
260.305,99.54,230.026,358
259.316,99.537,229.792,356
259.365,99.529,229.901,356
259.213,99.408,229.65,344
260.321,99.509,230.067,357
260.959,99.423,230.208,340
261.056,98.965,229.562,305
261.899,99.478,230.427,321
266.176,99.438,231.132,401
273.241,99.378,234.695,336
266.427,99.423,231.435,322
263.723,99.458,230.555,198
262.048,99.488,230.36,253
261.984,99.478,230.269,263
267.564,99.442,231.145,282
265.19,99.458,230.356,484
261.7,99.51,229.946,339
261.79,99.531,230.023,310
261.781,99.554,229.992,295
261.736,99.568,229.981,303
261.693,99.574,229.926,314
261.679,99.581,229.893,282
261.51,99.582,229.716,332
261.513,99.59,229.718,278
261.47,99.599,229.736,328
261.468,99.606,229.662,307
261.488,99.609,229.68,325
261.525,99.609,229.727,334
264.648,99.575,230.581,279
264.441,99.588,230.301,279
261.622,99.609,229.729,329
261.669,99.615,229.766,320
261.728,99.618,229.844,305
261.728,99.618,229.823,313
261.759,99.62,229.789,313
261.792,99.627,229.796,319
261.844,99.629,229.849,327
261.914,99.629,230.001,314
262.02,99.631,230.02,320
265.045,99.582,230.956,293
262.766,99.569,230.656,376
262.468,99.556,230.446,354
262.292,99.563,230.505,488
261.933,99.573,230.625,325
262.428,99.568,230.855,344
262.334,99.568,230.964,338
262.629,99.562,231.119,331
262.443,99.568,231.245,324
262.63,99.569,231.373,334
262.838,99.567,231.46,322
267.462,99.511,233.035,189
268.064,99.494,232.168,231
264.864,99.535,231.899,282
264.006,99.549,232.064,313
263.736,99.549,232.035,316
263.92,99.535,232.059,282
263.912,99.522,232.153,301
263.867,99.519,232.081,305
263.861,99.519,232.071,282
263.861,99.519,232.071,298
263.861,99.519,232.071,301
268.366,99.464,233.389,215
263.144,99.505,232.029,299
262.878,99.499,232.087,314
262.87,99.501,232.085,310
262.791,99.498,231.983,308
262.706,99.493,231.926,304
263.718,99.48,232.504,277
266.668,99.444,233.263,119
263.124,99.466,231.801,310
263.262,99.468,231.944,309
263.207,99.476,231.929,278
265.061,99.451,233.003,170
264.845,99.446,232.544,184
262.527,99.45,231.432,270
262.964,99.452,231.863,140
265.605,99.426,233.022,107
261.749,99.432,230.868,338
261.075,99.436,230.683,207
261.628,99.466,231.204,249
262.094,99.474,231.486,256
261.794,99.472,231.232,294
262.199,99.496,231.55,251
262.623,99.52,231.889,273
262.994,99.542,232.18,268
261.052,98.705,230.464,272
263.464,99.595,232.616,271
261.683,98.814,231.031,270
264.084,99.64,233.119,270
264.4,99.659,233.259,261
264.504,99.668,233.373,275
264.422,99.668,233.324,278
264.504,99.659,233.209,272
264.161,99.657,233.09,266
264.239,99.659,233.252,276
264.307,99.659,233.34,276
264.613,99.655,233.446,270
264.518,99.656,233.456,272
264.481,99.651,233.535,272
264.451,99.65,233.49,273
264.497,99.649,233.648,272
264.839,99.642,233.736,272
265.349,99.636,233.784,270
265.305,99.638,233.75,271
263.49,98.806,232.181,283
264.986,99.645,233.81,270
264.731,99.65,233.907,262
264.8,99.65,234.008,260
264.841,99.65,233.978,259
264.895,99.65,234.103,263
264.933,99.653,234.11,262
264.982,99.656,234.231,261
264.926,99.654,234.158,261
264.943,99.65,234.234,257
265.002,99.65,234.281,259
265.066,99.653,234.323,257
265.104,99.654,234.399,259
265.181,99.65,234.498,262
265.28,99.649,234.432,264
265.242,99.649,234.431,264
265.218,99.64,234.451,271
265.192,99.638,234.438,274
265.24,99.637,234.485,258
265.14,99.641,234.417,230
265.875,99.642,234.431,195
265.985,99.652,234.418,250
266.732,99.648,234.597,270
265.556,99.661,234.457,274
265.454,99.659,234.64,261
265.451,99.658,234.569,250
265.694,99.646,234.629,258
265.436,99.647,234.616,262
265.444,99.635,234.652,251
265.512,99.629,234.753,256
265.563,99.627,234.772,254
265.495,99.62,234.782,253
265.446,99.619,234.77,252
265.324,99.618,234.661,252
265.097,99.496,234.516,250
265.079,99.599,234.546,252
265.088,99.599,234.613,251
265.066,99.599,234.612,248
265.053,99.599,234.607,249
265.086,99.599,234.585,250
265.543,99.614,234.991,249
265.971,99.636,235.3,250
266.361,99.655,235.577,250
266.54,99.667,235.692,252
266.76,99.674,235.848,255
267.134,99.688,236.166,252
267.191,99.697,236.206,255
267.032,99.69,236.05,256
266.937,99.688,235.97,258
266.836,99.682,235.904,258
266.739,99.68,235.857,269
266.621,99.68,235.808,268
266.575,99.68,235.768,266
266.536,99.674,235.753,265
266.511,99.668,235.771,267
266.482,99.663,235.819,266
266.478,99.659,235.787,266
266.59,99.653,235.734,267
266.43,99.649,235.697,267
266.389,99.641,235.695,265
266.317,99.638,235.74,261
266.288,99.631,235.734,256
266.279,99.626,235.721,256
266.274,99.618,235.774,251
266.239,99.616,235.656,252
266.229,99.609,235.655,249
266.206,99.607,235.693,250
266.193,99.6,235.689,250
266.157,99.598,235.709,250
266.14,99.589,235.698,249
266.434,99.583,235.669,247
266.665,99.576,235.627,219
266.656,99.57,235.618,219
266.654,99.57,235.623,220
266.663,99.566,235.633,220
266.646,99.559,235.747,218
266.601,99.558,235.592,219
266.574,99.554,235.557,219
266.55,99.55,235.587,216
266.32,99.552,235.514,213
265.901,99.551,235.455,202
266.18,99.543,235.497,216
265.816,99.543,235.357,204
265.736,99.54,235.327,211
265.655,99.537,235.325,206
265.601,99.529,235.277,210
265.556,99.528,235.234,213
265.527,99.523,235.184,211
265.5,99.519,235.246,210
265.502,99.519,235.247,212
265.522,99.516,235.28,212
265.472,99.509,235.181,210
265.448,99.508,235.176,210
265.445,99.508,235.279,210
265.492,99.506,235.306,209
268.385,99.472,236.121,158
265.59,99.496,235.182,208
265.699,99.49,235.309,209
265.727,99.498,235.367,207
265.742,99.499,235.387,205
265.77,99.494,235.429,206
265.642,99.484,235.272,203
265.588,99.478,235.269,200
265.563,99.478,235.231,200
265.541,99.471,235.249,198
265.501,99.469,235.209,197
265.884,99.463,235.267,197
266.289,99.473,235.489,194
266.153,99.496,235.704,200
266.455,99.512,236.026,198
266.717,99.524,236.145,202
267.008,99.537,236.365,200
267.257,99.545,236.559,200
267.513,99.553,236.734,200
267.744,99.564,237.024,196
268.113,99.569,237.115,198
267.749,99.566,237.002,210
267.861,99.554,236.828,209
267.5,99.554,236.782,211
267.346,99.552,236.768,195
267.277,99.556,236.724,239
267.157,99.549,236.478,238
267.005,99.544,236.405,234
266.963,99.54,236.418,232
266.952,99.54,236.365,230
266.918,99.54,236.414,229
266.913,99.54,236.393,226
266.902,99.537,236.407,225
266.886,99.532,236.405,218
266.867,99.529,236.454,214
266.855,99.529,236.426,218
266.823,99.529,236.357,230
266.827,99.529,236.366,226
266.831,99.529,236.352,223
266.816,99.529,236.347,221
266.792,99.528,236.412,219
266.798,99.521,236.407,219
266.831,99.519,236.41,215
266.865,99.519,236.464,214
266.883,99.519,236.491,216
266.913,99.519,236.46,218
266.917,99.515,236.494,218
266.903,99.508,236.467,215
266.906,99.508,236.456,213
266.903,99.506,236.471,211
266.886,99.499,236.451,209
266.886,99.499,236.455,205
268.37,99.479,237.123,144
267.073,99.493,236.641,205
267.137,99.485,236.72,201
267.124,99.49,236.752,200
267.115,99.487,236.69,200
267.101,99.478,236.805,198
267.067,99.471,236.773,199
267.117,99.468,236.772,200
267.039,99.468,236.702,197
267.009,99.461,236.588,194
266.981,99.46,236.609,191
266.946,99.457,236.634,192
266.921,99.451,236.629,191
266.872,99.448,236.544,188
266.872,99.448,236.519,190
266.89,99.448,236.572,189
266.86,99.448,236.591,189
266.874,99.448,236.586,189
266.899,99.448,236.51,188
266.88,99.448,236.505,186
266.821,99.448,236.549,187
266.815,99.448,236.571,185
266.809,99.448,236.555,189
266.809,99.448,236.558,187
266.808,99.453,236.574,187
266.576,99.445,236.361,183
266.357,99.429,236.168,182
266.452,99.437,236.213,182
267.04,99.438,236.834,83
294.847,98.627,294.52,0
294.124,98.415,293.89,0
218.191,73.269,218.025,0
0.0,0.0,0.148,0
273.725,99.328,239.269,28
267.21,99.504,236.742,157
266.859,99.401,236.405,167
269.275,99.415,236.812,149
271.566,99.369,237.638,117
266.971,99.414,236.69,194
267.04,99.393,236.751,190
267.024,99.389,236.724,188
266.984,99.374,236.656,187
266.945,99.36,236.614,187
266.834,99.361,236.55,186
266.7,99.368,236.467,187
266.543,99.379,236.328,190
266.431,99.389,236.175,188
266.322,99.398,236.043,183
266.249,99.407,235.98,189
266.2,99.409,235.942,191
266.182,99.409,235.844,189
266.166,99.41,235.834,197
266.226,99.409,235.82,191
266.302,99.409,235.838,183
266.174,99.409,235.915,194
257.284,94.192,221.871,99
266.435,99.402,235.637,190
266.564,99.391,235.822,195
266.661,99.405,235.863,169
266.717,99.416,235.889,170
266.753,99.418,235.949,168
266.744,99.419,236.012,167
266.743,99.423,236.058,165
266.736,99.428,235.994,171
265.371,99.448,235.793,175
263.069,99.478,235.544,191
263.145,99.488,235.614,190
263.129,99.49,235.602,187
263.121,99.49,235.692,188
263.123,99.492,235.737,187
263.135,99.499,235.747,187
263.191,99.499,235.716,184
263.339,99.502,235.679,193
263.292,99.507,235.742,192
263.349,99.508,235.83,193
263.411,99.508,235.855,190
265.919,99.482,236.567,152
264.15,99.488,235.821,186
265.562,99.467,236.035,186
263.566,99.498,235.719,191
263.496,99.493,235.689,189
263.26,99.488,235.602,190
263.483,99.478,235.643,184
263.556,99.474,235.682,184
263.423,99.473,235.737,183
263.434,99.469,235.769,183
263.426,99.465,235.822,181
263.7,99.459,235.884,178
263.616,99.457,235.83,189
263.381,99.458,235.866,165
263.535,99.459,235.902,165
263.773,99.459,235.947,179
270.887,99.412,238.084,152
268.617,99.418,237.219,156
263.89,99.471,236.009,187
264.215,99.477,236.209,189
266.089,99.46,236.544,167
264.504,99.451,235.974,181
265.007,99.435,236.206,188
266.468,99.404,236.502,168
264.713,99.423,236.305,175
264.971,99.432,236.554,172
265.39,99.457,236.952,167
265.717,99.475,237.205,155
265.797,99.492,237.354,153
265.296,99.515,237.5,162
265.556,99.525,237.735,189
266.068,99.534,237.92,188
265.976,99.554,238.048,192
266.253,99.56,238.052,193
266.298,99.552,237.98,191
266.12,99.551,237.854,192
265.635,99.559,237.663,190
265.179,99.57,237.412,196
265.854,99.559,237.469,187
266.649,99.546,237.506,192
266.718,99.544,237.436,187
266.453,99.545,237.4,188
266.467,99.54,237.343,186
266.464,99.54,237.35,184
266.278,99.54,237.295,183
266.461,99.529,237.327,181
266.361,99.529,237.305,180
266.297,99.528,237.275,178
266.17,99.525,237.231,177
266.168,99.519,237.269,174
266.373,99.515,237.304,173
266.417,99.512,237.316,174
266.027,99.538,237.497,171
266.451,99.553,237.817,178
266.711,99.568,237.992,176
267.191,99.578,238.273,178
267.691,99.582,238.571,177
273.233,99.52,240.114,96
268.265,99.568,238.427,138
267.346,99.565,238.227,163
266.489,99.579,238.062,182
266.334,99.572,238.011,179
266.196,99.559,238.013,177
266.021,99.553,237.989,176
265.91,99.549,237.957,174
265.803,99.546,237.864,175
265.697,99.541,237.773,173
265.576,99.54,237.765,171
265.424,99.539,237.662,169
265.346,99.535,237.61,168
265.326,99.531,237.585,166
264.965,99.536,237.497,164
264.845,99.535,237.499,164
264.81,99.534,237.407,164
264.746,99.531,237.37,162
264.847,99.529,237.39,159
264.7,99.529,237.435,159
264.674,99.529,237.43,159
264.656,99.529,237.421,159
264.632,99.53,237.37,158
264.618,99.532,237.308,157
264.81,99.531,237.407,154
271.91,99.394,234.801,96
269.268,99.441,237.12,105
264.529,99.532,237.197,156
265.193,99.55,237.676,153
265.559,99.58,238.055,154
266.049,99.588,238.242,155
266.326,99.589,238.458,156
266.563,99.599,238.623,156
266.94,99.606,238.791,158
267.213,99.615,238.856,159
268.935,99.592,239.195,133
267.071,99.597,238.528,160
266.628,99.588,238.402,160
266.322,99.588,238.284,159
266.089,99.588,238.19,158
266.07,99.581,238.16,156
266.217,99.575,238.079,152
268.707,99.536,238.853,110
267.704,99.543,238.221,141
267.096,99.549,238.229,150
266.295,99.566,238.079,155
265.572,99.579,238.023,156
268.914,99.541,238.648,153
268.825,99.512,238.479,139
265.307,99.553,237.748,159
265.368,99.553,237.891,152
265.341,99.558,237.915,153
265.353,99.552,237.896,152
265.32,99.549,237.828,150
265.346,99.546,237.893,148
265.399,99.541,237.88,148
265.449,99.54,237.839,146
269.155,99.504,238.47,124
265.966,99.529,237.943,143
265.232,99.541,237.776,147
265.393,99.544,237.89,143
265.551,99.549,237.84,143
265.726,99.543,237.842,144
266.09,99.535,237.851,142
266.695,99.525,237.928,144
266.744,99.524,237.933,136
266.785,99.52,237.882,132
266.966,99.519,237.898,134
266.896,99.519,237.899,134
266.891,99.511,238.019,133
266.987,99.508,238.025,132
267.001,99.502,237.927,130
266.757,99.502,238.008,125
266.685,99.51,238.058,130
267.033,99.525,238.314,123
266.763,99.552,238.409,126
267.139,99.566,238.663,126
267.473,99.581,238.867,125
268.147,99.587,239.096,128
267.224,99.616,239.081,139
267.769,99.622,239.413,138
268.224,99.633,239.605,140
268.425,99.644,239.837,139
268.254,99.637,239.678,141
268.083,99.63,239.439,139
267.937,99.629,239.352,137
267.808,99.629,239.327,136
267.647,99.629,239.226,135
267.572,99.629,239.17,134
267.512,99.629,239.126,133
267.521,99.629,239.176,131
267.503,99.629,239.185,130
267.465,99.629,239.171,130
267.465,99.629,239.186,128
270.283,99.594,240.096,79
267.9,99.627,239.318,123
266.962,99.634,239.162,127
266.98,99.649,239.195,126
266.972,99.649,239.198,127
266.962,99.639,239.208,121
267.132,99.638,239.24,119
266.974,99.637,239.215,118
267.081,99.635,239.213,119
267.268,99.63,239.2,117
267.21,99.629,239.171,114
267.322,99.625,239.189,113
267.33,99.62,239.203,114
267.19,99.619,239.127,114
267.389,99.618,239.23,112
267.596,99.61,239.224,106
267.63,99.609,239.203,109
267.67,99.602,239.178,110
267.69,99.6,239.224,108
267.942,99.595,239.236,105
268.001,99.588,239.337,104
267.932,99.584,239.207,102
267.798,99.58,239.239,103
267.489,99.58,239.178,103
267.325,99.582,239.204,102
275.786,99.498,240.459,77
269.384,99.55,239.418,94
266.614,99.589,238.954,119
266.66,99.59,239.147,116
266.603,99.599,239.087,115
266.555,99.59,239.007,113
266.515,99.588,238.976,109
266.47,99.59,238.93,109
266.424,99.599,238.865,110
266.373,99.599,238.826,107
266.338,99.607,238.799,113
265.892,99.62,238.707,117
266.836,99.619,238.757,98
268.529,99.596,238.801,112
266.049,99.621,238.525,116
266.024,99.626,238.502,112
272.787,99.553,239.589,78
265.753,99.643,238.202,111
267.768,99.621,238.532,99
269.728,99.605,238.839,96
270.504,99.599,238.975,94
270.545,99.599,238.995,92
270.477,99.601,239.105,93
270.526,99.609,239.141,100
270.583,99.617,239.17,100
270.691,99.621,239.301,98
270.914,99.628,239.355,101
271.089,99.633,239.306,111
270.836,99.645,239.375,110
270.698,99.657,239.378,111
270.689,99.665,239.379,111
270.684,99.675,239.297,111
270.684,99.683,239.37,110
270.628,99.692,239.369,109
270.626,99.703,239.28,108
270.711,99.712,239.259,107
270.748,99.723,239.24,106
270.792,99.734,239.251,106
270.791,99.746,239.257,105
274.244,99.727,240.224,71
270.143,99.786,239.477,107
270.746,99.779,239.223,104
270.751,99.8,239.286,103
270.666,99.822,239.235,102
270.772,99.828,239.269,102
270.636,99.828,239.258,101
270.55,99.83,239.144,101
270.513,99.842,239.106,102
270.625,99.851,239.144,102
270.604,99.86,239.114,103
270.57,99.872,239.077,103
270.497,99.882,239.054,102
270.567,99.891,239.078,102
270.597,99.901,239.097,101
270.608,99.911,239.063,101
270.517,99.922,239.042,103
270.457,99.931,239.037,103
270.42,99.939,239.035,102
270.378,99.95,238.986,97
270.325,99.959,238.99,103
270.27,99.968,238.97,103
270.236,99.979,238.976,103
270.514,99.983,239.003,104
273.159,99.971,239.799,92
268.024,100.028,238.708,102
267.922,100.042,238.676,106
266.805,100.08,238.556,109
274.113,99.976,239.93,91
267.821,100.062,238.664,107
269.681,100.038,238.861,104
269.713,100.05,238.835,104
269.709,100.051,238.834,105
269.734,100.073,238.839,103
269.683,100.081,238.859,103
269.651,100.091,238.873,104
269.604,99.808,238.878,104
269.607,100.111,238.878,103
269.584,100.121,238.959,103
269.555,100.13,238.942,103
269.568,100.14,238.845,103
269.519,100.15,238.846,103
269.485,100.159,238.839,103
269.762,100.167,238.904,101
269.877,100.173,238.908,102
269.828,100.185,238.94,102
269.827,100.195,238.893,101
269.893,100.203,238.912,103
269.794,100.217,238.868,102
269.789,100.226,238.826,102
269.78,100.235,238.819,101
269.766,100.246,238.797,102
269.599,100.257,238.794,98
266.199,100.314,238.436,106
266.038,100.328,238.475,106
268.813,100.295,239.081,102
265.923,100.338,238.398,113
267.769,100.321,238.639,109
266.002,100.346,238.274,114
266.389,100.359,238.257,68
298.779,99.084,235.576,0
297.702,98.753,235.989,0
296.611,98.593,236.079,0
297.699,98.49,236.551,0
296.699,98.406,236.513,0
297.369,98.347,239.206,0
298.66,98.294,289.594,0
299.728,98.247,299.702,0
298.785,98.205,298.785,0
296.918,98.169,296.918,0
297.192,98.139,297.192,0
298.458,98.112,298.458,0
299.43,98.085,299.383,0
298.614,98.06,298.544,0
298.925,98.04,298.853,0
299.549,98.018,298.95,0
302.878,90.783,286.598,0
334.656,78.804,262.52,0
140.075,43.909,132.86,0
0.0,0.0,10.883,0
0.0,0.0,10.883,0
0.0,0.0,10.881,0
0.0,0.0,10.883,0
0.0,0.0,10.883,0
0.0,0.0,10.883,0
0.0,0.0,10.882,0
0.0,0.0,10.882,0
0.0,0.0,10.881,0
0.0,0.0,10.878,0
0.0,0.0,10.878,0
0.0,0.0,10.875,0
0.0,0.0,10.87,0
0.0,0.0,10.88,0
0.0,0.0,10.875,0
0.0,0.0,10.883,0
0.0,0.0,10.876,0
0.0,0.0,10.88,0
0.0,0.0,10.882,0
0.0,0.0,10.88,0
0.0,0.0,10.878,0
0.0,0.0,10.88,0
0.0,0.0,10.881,0
0.0,0.0,10.878,0
0.0,0.0,10.874,0
0.0,0.0,10.874,0
0.0,0.0,10.874,0
0.0,0.0,10.882,0
0.0,0.0,10.881,0
0.0,0.0,10.88,0
0.0,0.0,10.883,0
0.0,0.0,10.883,0
0.0,0.0,10.88,0
0.0,0.0,10.881,0
0.0,0.0,10.882,0
0.0,0.0,10.881,0
0.0,0.0,10.875,0
0.0,0.0,10.876,0
0.0,0.0,10.881,0
0.0,0.0,10.878,0
0.0,0.0,10.881,0
0.0,0.0,10.877,0
0.0,0.0,10.873,0
0.0,0.0,10.877,0
0.0,0.0,10.883,0
0.0,0.0,10.879,0
0.0,0.0,10.876,0
303.747,98.701,283.535,0
303.955,98.734,280.695,0
303.377,98.792,282.03,0
304.405,98.102,272.53,0
241.771,104.899,185.9,351
213.852,106.293,162.214,485
206.615,106.375,157.926,513
203.075,106.392,156.51,498
203.981,106.317,157.11,470
201.568,106.335,155.713,479
199.666,106.343,154.668,495
200.192,106.297,155.057,430
200.638,106.268,155.433,409
200.993,106.248,155.746,444
200.489,106.257,155.467,361
200.176,106.261,155.336,362
201.553,106.213,156.316,378
200.496,106.268,155.991,0
212.381,105.599,162.528,0
200.397,106.326,155.166,356
200.859,106.334,155.39,338
200.128,106.361,154.929,336
199.893,106.368,154.827,326
200.064,106.363,155.001,312
201.714,106.334,156.601,118
218.038,105.666,165.105,381
200.951,106.432,155.226,374
205.635,106.086,158.531,334
200.274,106.457,155.382,263
210.426,106.001,161.444,334
199.809,106.476,154.716,370
199.952,106.467,154.806,348
199.248,106.48,154.401,338
200.853,106.431,155.522,308
200.865,106.433,155.587,262
208.113,105.984,163.051,134
203.094,106.299,157.456,301
199.765,106.456,155.26,281
200.712,106.441,155.6,256
201.181,106.429,155.887,252
200.953,106.441,155.77,251
200.6,106.445,155.458,278
199.226,105.768,154.269,269
200.61,106.433,155.548,265
200.175,106.442,155.34,260
200.54,106.428,155.627,251
200.097,106.437,155.221,242
199.965,106.441,155.099,240
199.916,106.442,155.036,236
200.342,106.433,155.407,226
200.152,106.456,155.421,233
200.402,106.45,155.871,231
200.116,106.463,155.938,232
200.216,106.469,155.96,229
201.233,106.439,156.785,227
200.418,106.469,156.331,261
200.08,106.479,156.049,264
199.936,106.481,155.797,264
199.825,106.482,155.634,255
199.617,106.487,155.373,257
200.014,106.472,155.506,255
200.198,106.465,155.524,249
199.884,106.474,155.325,248
199.863,106.473,155.322,245
199.715,106.477,155.22,237
200.388,106.454,155.673,225
199.74,106.475,155.271,229
200.229,106.363,156.3,192
199.885,106.282,156.152,268
202.559,106.361,157.638,24
208.313,105.451,161.156,179
200.114,106.44,155.512,73
208.807,106.06,162.718,198
214.068,105.889,165.515,295
212.857,105.754,164.169,190
199.97,106.496,155.099,343
200.092,106.535,155.032,233
201.422,106.517,155.58,244
201.166,106.537,155.3,244
200.827,106.55,155.05,245
200.37,106.566,154.805,248
200.441,106.569,154.874,245
200.385,106.579,154.899,184
206.971,106.089,159.693,208
199.909,106.542,154.748,241
200.107,106.552,154.718,249
203.133,106.416,156.612,220
200.079,106.588,154.657,251
199.964,106.616,154.558,250
200.317,106.64,154.875,247
200.379,106.646,155.007,247
200.217,106.655,154.982,248
199.501,106.485,154.372,248
200.224,106.657,155.151,250
200.156,106.658,155.164,247
199.517,106.673,154.822,251
199.47,106.671,154.855,251
199.787,106.659,155.118,249
199.97,106.652,155.261,237
199.774,106.657,155.137,218
204.998,106.29,158.705,192
199.749,106.622,154.848,247
200.337,106.624,155.501,244
200.534,106.626,155.912,243
200.226,106.641,155.926,246
200.016,106.648,155.869,238
199.974,106.65,155.865,231
199.318,106.669,155.525,229
199.538,106.66,155.67,227
200.094,106.642,156.072,226
199.748,106.649,155.896,225
200.031,106.638,156.111,258
199.923,106.639,156.11,254
200.224,106.628,156.349,252
200.245,106.624,156.46,262
199.745,106.639,156.26,349
199.832,106.634,156.383,254
200.194,106.623,156.755,232
200.742,106.607,157.225,225
200.642,106.611,157.374,223
200.497,106.612,157.356,226
200.331,106.612,157.326,211
200.242,106.599,157.424,210
195.289,106.737,154.049,233
195.332,106.707,153.683,226
195.209,106.689,153.854,221
195.136,106.672,153.995,223
195.025,106.658,154.064,222
195.225,106.638,154.364,223
195.229,106.625,154.488,225
195.07,106.625,154.55,225
196.762,106.576,155.544,218
200.096,106.464,157.593,196
200.098,106.489,157.949,202
199.242,106.05,157.255,231
199.834,106.534,157.88,234
200.077,106.538,157.99,237
200.248,106.546,158.084,241
200.168,106.559,158.056,244
202.564,106.387,158.708,221
200.593,106.536,157.76,240
201.342,106.538,158.547,237
200.802,106.572,158.448,256
200.307,106.602,157.998,256
200.139,106.617,157.657,258
200.375,106.616,157.747,256
200.335,106.623,157.702,289
200.239,106.629,157.582,256
200.076,106.638,157.563,255
199.944,106.639,157.449,254
200.124,106.636,157.381,240
199.802,106.644,157.125,237
199.653,106.648,156.928,237
199.448,106.653,156.795,233
199.844,106.638,157.004,232
200.893,106.603,157.671,230
201.665,106.576,158.252,226
200.067,106.635,157.436,227
200.699,106.608,157.658,226
200.023,106.629,157.287,224
200.291,106.616,157.384,220
200.352,106.608,157.535,226
200.155,106.614,157.401,231
207.258,106.166,160.885,127
201.321,105.666,156.435,206
199.994,106.578,156.096,226
200.213,106.597,157.052,220
200.168,106.609,157.894,226
199.964,106.623,158.058,227
200.04,106.625,158.02,227
199.914,106.631,157.91,226
200.093,106.629,157.883,225
199.98,106.632,157.883,226
200.05,106.632,157.844,226
200.285,106.623,158.078,229
200.098,106.629,158.153,230
199.506,106.648,157.677,230
199.583,106.643,157.712,233
199.94,106.629,158.022,233
198.723,106.666,157.308,232
198.555,106.666,156.941,230
198.581,106.657,157.145,226
197.768,106.675,156.689,233
197.545,106.672,156.545,232
197.341,106.668,156.44,231
197.077,106.667,156.358,229
196.736,106.67,156.111,229
196.722,106.664,156.072,155
202.393,106.208,158.098,134
200.383,106.518,156.213,224
200.249,106.536,157.042,222
200.027,106.557,158.131,223
200.154,106.563,159.27,225
199.917,106.578,159.029,224
200.02,106.581,158.906,226
200.281,106.575,159.156,225
199.931,106.588,158.867,224
199.611,106.6,158.439,215
199.36,106.606,158.328,196
199.936,106.587,158.539,196
200.328,106.573,159.039,195
200.464,106.569,159.122,194
200.297,106.576,159.01,198
200.132,106.58,158.901,191
199.933,106.586,158.606,198
200.089,106.578,158.795,187
200.038,106.578,158.833,187
199.951,106.579,158.67,187
200.374,106.563,158.923,184
200.205,106.566,158.976,191
199.845,106.578,158.637,195
199.449,106.589,158.402,195
199.748,106.575,158.471,193
199.462,106.582,158.515,191
199.272,106.587,158.307,191
199.596,106.572,158.585,191
200.528,106.534,159.25,189
201.58,106.557,162.861,23
252.285,103.761,251.356,0
248.318,104.194,247.399,0
248.318,104.194,247.399,0
248.318,104.194,247.399,0
248.318,104.194,247.399,0
270.228,102.482,239.647,0
272.546,101.984,186.935,0
274.564,102.04,186.21,0
269.105,99.08,179.429,0
279.057,101.939,189.545,0
281.812,102.122,192.099,0
283.543,102.063,190.77,0
285.162,102.008,189.655,0
257.04,103.574,181.135,30
215.908,106.502,161.807,228
203.551,106.931,155.097,212
201.346,107.013,155.503,211
200.684,107.002,155.069,204
199.561,106.992,154.862,204
200.036,106.946,155.617,197
199.627,106.927,155.806,201
199.973,106.892,156.27,197
200.579,106.85,157.287,190
199.951,106.845,157.009,196
200.476,106.811,157.37,194
200.288,106.793,157.808,189
200.276,106.78,157.562,192
201.513,106.724,158.853,188
199.931,106.761,157.795,185
199.676,106.754,157.686,197
200.387,106.718,158.332,196
199.575,106.732,158.035,201
200.012,106.708,158.32,197
199.669,106.709,158.309,197
199.977,106.692,158.478,198
200.13,106.679,158.864,198
199.741,106.687,158.512,198
199.6,106.685,158.499,198
199.527,106.683,158.486,196
199.514,106.678,158.587,195
201.767,106.668,162.095,11
215.242,105.7,164.749,114
200.026,106.621,156.017,190
200.273,106.63,156.233,195
201.692,106.625,159.083,178
199.845,106.686,159.343,192
200.442,106.681,159.425,188
200.354,106.687,159.365,187
199.937,106.703,158.949,190
201.342,106.662,159.88,185
200.193,106.698,159.307,191
199.975,106.708,159.024,193
199.82,106.71,158.886,190
200.532,106.682,159.692,189
199.643,106.709,158.897,188
199.566,106.706,158.976,188
199.763,106.697,158.96,188
200.255,106.676,159.466,187
199.619,106.693,158.999,187
199.809,106.684,158.995,187
200.354,106.663,159.614,188
200.003,106.67,159.429,186
199.369,106.688,158.825,190
199.765,106.673,159.085,189
200.276,106.652,159.66,188
201.057,106.629,160.097,174
201.443,106.566,160.807,118
206.666,106.216,162.069,161
200.439,106.638,159.977,190
200.113,106.653,160.048,191
199.642,106.673,159.328,183
199.832,106.665,159.618,191
199.752,106.666,159.476,189
199.974,106.654,159.722,189
199.461,106.667,159.356,190
199.781,106.653,159.478,196
199.983,106.641,159.848,194
199.626,106.65,159.58,191
200.009,106.634,159.801,191
200.091,106.627,159.953,196
199.889,106.631,159.815,195
199.658,106.635,159.607,194
199.743,106.629,159.64,185
200.219,106.608,160.138,192
200.475,106.597,160.375,193
200.469,106.596,160.441,190
200.412,106.597,160.368,190
200.256,106.601,160.288,192
199.648,106.62,159.818,189
199.334,106.628,159.555,187
200.196,106.596,160.19,192
200.636,106.576,160.77,187
200.422,106.581,160.656,189
200.373,106.581,160.657,188
200.244,106.579,160.594,188
199.821,106.214,160.216,181
200.59,106.556,161.104,188
200.746,106.551,161.277,151
242.847,104.24,167.385,0
253.137,103.768,171.303,0
257.44,103.392,173.174,0
260.902,103.147,174.596,0
263.962,102.963,175.765,0
